name,level,type,city,district,address,longitude,latitude
財團法人老五老基金會,B,居家服務,南投縣,埔里鎮,南投縣埔里鎮北門里博愛路37號,120.9725571,23.96599197
財團法人愚人之友社會福利慈善事業基金會,B,居家服務,南投縣,埔里鎮,南投縣埔里鎮鐵山里鐵山路1號,120.9373322,23.97621155
財團法人愚人之友社會福利慈善事業基金會,A,個案管理服務,南投縣,埔里鎮,南投縣埔里鎮鐵山里鐵山路1號,120.9373322,23.97621155
埔基醫療財團法人附設埔基護理之家,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮鐵山路1號,120.9465561,23.97139931
南投縣私立永安社區式長期照顧服務機構,B,家庭托顧服務,南投縣,埔里鎮,南投縣埔里鎮愛蘭里梅村一路25號,120.9423065,23.97323036
南投縣公設民營懷恩養護復健中心,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮北安里八德路17號,120.9707565,23.97097969
埔基醫療財團法人附設南投縣私立常樂社區式長期照顧服務機構,B,小規模多機能服務,南投縣,埔里鎮,南投縣埔里鎮籃城里鐵山路2號,120.9461823,23.97181702
南投縣私立泰安社區式長期照顧服務機構,B,家庭托顧服務,南投縣,埔里鎮,南投縣埔里鎮泰安里民族3街1號,120.9768143,23.96621895
埔基醫療財團法人附設埔基居家護理所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮愛蘭里鐵山路1號,120.9465561,23.97139931
南投縣埔里鎮珠仔山社區發展協會,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮珠格里珠生路36之5號,120.9597626,23.93822098
臺中榮民總醫院埔里分院附設南投縣公立榮光社區式長期照顧服務機構,B,日間照顧服務,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里榮光路1號,120.9943695,23.97875404
美門口物理治療所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮籃城里鐵山路2號,120.9461823,23.97181702
社團法人南投縣埔里鎮籃城社區發展協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮籃城里籃城路21號(籃城社區活動中心),120.9567108,23.98098183
社團法人南投縣脊髓損傷者協會,B,交通接送服務,南投縣,埔里鎮,南投縣埔里鎮北安里八德路17號1樓,120.9707413,23.9711895
南投縣私立慈恩社區式長期照顧服務機構,B,家庭托顧服務,南投縣,埔里鎮,南投縣埔里鎮枇杷里九成街116號,120.9809647,23.9498806
埔基醫療財團法人埔里基督教醫院,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮愛蘭里鐵山路1號,120.9465561,23.97139931
財團法人私立光明仁愛之家,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里鯉魚路25之6號,121.0007324,23.96105957
臺中榮民總醫院埔里分院附設護理之家,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮榮光路1號,120.9968109,23.97580338
財團法人老五老基金會,B,日間照顧服務,南投縣,埔里鎮,南投縣埔里鎮北安里八德路17號,120.9707413,23.9711895
臺中榮民總醫院埔里分院,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里榮光路1號,120.9943695,23.97875404
財團法人利河伯社會福利基金會附設台灣省私立基督仁愛之家,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮福興里福興路146巷48號,120.975563,24.00739861
臺中榮民總醫院埔里分院,A,個案管理服務,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里榮光路1號,120.9943695,23.97875404
惠安診所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮西安路一段70號,120.9656754,23.96524048
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮南村里南村路7號,120.9444275,23.96282959
財團法人愚人之友社會福利慈善事業基金會,B,交通接送服務,南投縣,埔里鎮,南投縣埔里鎮鐵山里鐵山路1號,120.9373322,23.97621155
健豐藥局,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮和四街3號,120.9774094,23.95896149
財團法人老五老基金會,B,交通接送服務,南投縣,埔里鎮,南投縣埔里鎮北門里博愛路37號,120.9725571,23.96599197
社團法人南投縣城鄉關懷福利協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮枇杷里和二街1號,120.9765701,23.95793152
?程居家職能治療所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮樹人二街1之22號,120.9750671,23.95887375
陳宏麟診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮薰化里南昌街221號,120.964447,23.96633911
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮同聲里南安路115號,120.9670944,23.95854378
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮向善里向善路75號,120.9253082,23.98872757
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里蜈蚣路36號,120.9898224,23.97685242
臺中榮民總醫院埔里分院附設精神護理之家,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里榮光路1號,120.9968109,23.97580338
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮大城里大城路226巷56號,120.9511032,23.97353745
安杏診所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮中山路三段100號,120.9632645,23.96633911
南投縣埔里鎮慈恩社區發展協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮枇杷里九成街46號(慈恩社區活動中心),120.9811172,23.95119095
臺中榮民總醫院埔里分院附設南投縣公立榮光社區式長期照顧服務機構,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮蜈蚣里榮光路1號,120.9943695,23.97875404
南投縣愛加倍家庭關懷協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮清新里民生路117號,120.9627457,23.96055985
南投縣埔里鎮良善社區發展協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮水頭里中正路121號(廟宇活動中心),120.9798965,23.94464302
南投縣埔里鎮珠仔山社區發展協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮珠格里珠生路36之5號,120.9597626,23.93822098
埔基醫療財團法人附設南投縣私立常樂社區式長期照顧服務機構,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮籃城里鐵山路2號,120.9461823,23.97181702
財團法人老五老基金會附設南投縣私立老五老居家式長期照顧服務機構,B,居家服務,南投縣,埔里鎮,南投縣埔里鎮北門里博愛路37號,120.9725571,23.96599197
南投縣埔里鎮一新社區發展協會,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮一新里永興路29號 (一新社區活動中心),120.9323349,24.00654984
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮成功里種瓜路87-2號,120.8945236,23.95777321
和泰護理之家,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮中山路一段180號1樓,121.0014343,23.97884178
財團法人愚人之友社會福利慈善事業基金會附設私立愚人之友綜合長照機構,B,團體家屋服務,南投縣,埔里鎮,南投縣埔里鎮鐵山里鐵山路6之3、5、6號,120.9463043,23.97212791
福樂診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮北安里和平東路413號,120.9769974,23.97078896
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮大湳里虎耳一街40號,120.9775696,23.97569084
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮合成里西安路三段221號,120.9247284,24.03637314
埔基醫療財團法人埔里基督教醫院,B,營養餐飲服務,南投縣,埔里鎮,南投縣埔里鎮愛蘭里鐵山路1號,120.9465561,23.97139931
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮桃米里桃米巷48-1號2樓,120.9303741,23.9427166
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮福興里福興路260號,120.9690094,24.00831032
育成診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮南昌街196號1樓,120.9653625,23.96579933
永健居家物理治療所,B,專業照護服務,南投縣,埔里鎮,南投縣埔里鎮民富路61之1號,120.9702606,23.95922661
財團法人愚人之友社會福利慈善事業基金會-伯特利巷弄長照站,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮籃城里鐵山路6之2號,120.9460526,23.97171021
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮鐵山里鐵山路2號1樓,120.9461823,23.97181702
埔基醫療財團法人埔里基督教醫院,C,巷弄長照站,南投縣,埔里鎮,南投縣埔里鎮廣成里西安路三段88-1號,120.949501,24.02493668
財團法人愚人之友社會福利慈善事業基金會-伯特利巷弄長照站,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮籃城里鐵山路6之2號,120.9460526,23.97171021
財團法人老五老基金會附設南投縣私立老五老居家式長期照顧服務機構,B,喘息服務,南投縣,埔里鎮,南投縣埔里鎮北門里博愛路37號,120.9725571,23.96599197
安杏診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮中山路三段100號,120.9632645,23.96633911
聖光小兒科診所,B,居家失能個案家庭醫師照護服務,南投縣,埔里鎮,南投縣埔里鎮南門里南昌街160號,120.966362,23.96485901
社團法人南投縣生活重建協會,A,個案管理服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之3號,120.8228607,24.01234627
財團法人愚人之友社會福利慈善事業基金會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉乾溝村西東1之1,120.8241653,24.02899933
南投縣國姓鄉南港社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉長流村南港路112之11號,120.8687973,23.94989777
財團法人愚人之友社會福利慈善事業基金會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉北山村中正路4段112號,120.889183,23.98536491
南投縣國姓鄉梅林社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉北港村國姓路62之1號,120.911644,24.05722618
南投縣國姓鄉衛生所附設居家護理所,B,專業照護服務,南投縣,國姓鄉,南投縣國姓鄉國姓村民族街42號,120.8547821,24.03785706
社團法人南投縣生活重建協會,B,居家服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之3號,120.8228607,24.01234627
社團法人南投縣生活重建協會,B,日間照顧服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之3號,120.8228607,24.01234627
社團法人南投縣生活重建協會私立福氣安康綜合長照機構,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之4號,120.8228607,24.01234627
南投縣國姓鄉石門社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉石門村國姓路205號(護國宮旁活動中心),120.855011,24.03629112
南投縣國姓鄉港源社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉南港村南港路11號(港源社區活動中心),120.8693085,23.95083809
南投縣國姓鄉港源社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉南港村南港路11號(港源社區活動中心),120.8693085,23.95083809
財團法人愚人之友社會福利慈善事業基金會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉乾溝村西東1之1,120.8241653,24.02899933
南投縣國姓鄉國姓社區發展協會,B,喘息服務,南投縣,國姓鄉,南投縣國姓鄉國姓村民族街40號,120.8546906,24.03780937
財團法人愚人之友社會福利慈善事業基金會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉北山村中正路4段112號,120.889183,23.98536491
南投縣國姓鄉石門社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉石門村國姓路205號(護國宮旁活動中心),120.855011,24.03629112
南投縣國姓鄉南港社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉長流村南港路112之11號,120.8687973,23.94989777
社團法人南投縣生活重建協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷81-7號,120.8221664,24.01180267
社團法人南投縣生活重建協會私立福氣安康綜合長照機構,B,日間照顧服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之4號,120.8228607,24.01234627
南投縣國姓鄉柑林社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉柑林村中正路二段224號(柑林社區活動中心),120.8457108,24.01799011
南投縣國姓鄉國姓社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉國姓村民族街40號,120.8546906,24.03780937
社團法人南投縣生活重建協會,B,交通接送服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷81-7號,120.8221664,24.01180267
社團法人南投縣生活重建協會私立福氣安康綜合長照機構,B,居家服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之4號,120.8228607,24.01234627
南投縣國姓鄉梅林社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉北港村國姓路62之1號,120.911644,24.05722618
社團法人南投縣生活重建協會,B,交通接送服務,南投縣,國姓鄉,南投縣國姓鄉福龜村長壽巷83之3號,120.8228607,24.01234627
南投縣國姓鄉長福社區發展協會,C,巷弄長照站,南投縣,國姓鄉,南投縣國姓鄉長福村144-1號(社區活動中心),120.8728638,24.05644226
財團法人嘉義縣私立天主教安道社會福利慈善事業基金會附設嘉義縣私立安德社區長照機構,B,日間照顧服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石30號,120.1537552,23.4585228
嘉義縣東石鄉衛生所附設居家護理所,B,專業照護服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石3號之7,120.1540985,23.45923996
嘉義縣私立祥和老人長期照顧中心,B,喘息服務,嘉義縣,東石鄉,嘉義縣東石鄉洲仔村洲子188號,120.2040558,23.45692444
嘉義縣東石鄉衛生所,B,專業照護服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石3號之7,120.1540985,23.45923996
嘉義縣東石鄉掌潭社區發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉掌潭村6鄰16號,120.1728592,23.41814232
社團法人嘉義縣鄉村永續發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉洲仔村41-2號,120.1937256,23.45176888
嘉義縣東石鄉衛生所,B,居家失能個案家庭醫師照護服務,嘉義縣,東石鄉,嘉義縣東石鄉東石村東石3號之7,120.1540985,23.45923996
嘉義縣東石鄉蔦松社區發展協會,C,巷弄長照站,嘉義縣,東石鄉,嘉義縣東石鄉蔦松村43號,120.2173462,23.4717865
