name,type,city,district,address,longitude,latitude,capacity
臺中市立龍井幼兒園龍崗分班,公立,臺中市,龍井區,臺中市立龍井幼兒園龍崗分班 [434]福恩街158號,120.5484306,24.1892071,72
臺中市立龍井幼兒園竹坑分班,公立,臺中市,龍井區,臺中市立龍井幼兒園竹坑分班 [434]竹師路一段164巷2號,120.5469177,24.1800823,42
臺中市龍井區龍井國民小學附設幼兒園,公立,臺中市,龍井區,臺中市龍井區龍井國民小學附設幼兒園 [434]龍門路51號,120.529482,24.1835,30
臺中市龍井區龍津國民小學附設幼兒園,公立,臺中市,龍井區,臺中市龍井區龍津國民小學附設幼兒園 [434]中央路一段165巷50號,120.5216794,24.2008317,30
臺中市私立科喬幼兒園,私立,臺中市,龍井區,"臺中市私立科喬幼兒園 [434]龍門路48之8號1,2樓",120.530342,24.182572,268
臺中市私立苗圃幼兒園,私立,臺中市,龍井區,臺中市私立苗圃幼兒園 [434]龍山街50巷32號,120.5492749,24.2147686,70
臺中市私立立佳幼兒園,私立,臺中市,龍井區,臺中市私立立佳幼兒園 [434]中厝路261巷26號,120.532015,24.205909,180
臺中市私立嘉仁幼兒園,私立,臺中市,龍井區,臺中市私立嘉仁幼兒園 [434]遊園南路2號,120.5853911,24.1856585,120
臺中市私立培育幼兒園,私立,臺中市,龍井區,臺中市私立培育幼兒園 [434]龍北路400號,120.5297486,24.1861133,210
臺中市私立小太陽幼兒園,私立,臺中市,龍井區,臺中市私立小太陽幼兒園 [434]龍北路9號,120.5309761,24.1942472,360
臺中市私立娃娃國幼兒園,私立,臺中市,龍井區,臺中市私立娃娃國幼兒園 [434]東海街164號,120.5890773,24.1886889,33
臺中市私立紅博士幼兒園,私立,臺中市,龍井區,臺中市私立紅博士幼兒園 [434]遊園南路101巷105號,120.586843,24.183554,120
臺中市梧棲區梧棲國民小學附設幼兒園,公立,臺中市,梧棲區,臺中市梧棲區梧棲國民小學附設幼兒園 [435]民生街45號,120.5311085,24.2530616,60
臺中市梧棲區中港國民小學附設幼兒園,公立,臺中市,梧棲區,臺中市梧棲區中港國民小學附設幼兒園 [435]文明街100號,120.5556186,24.2409238,30
臺中市梧棲區中正國民小學附設幼兒園,公立,臺中市,梧棲區,臺中市梧棲區中正國民小學附設幼兒園 [435]中央路二段15號,120.5388391,24.2503883,120
臺中市梧棲區永寧國民小學附設幼兒園,公立,臺中市,梧棲區,臺中市梧棲區永寧國民小學附設幼兒園 [435]中央路一段160號,120.5324301,24.2291132,60
臺中市立梧棲幼兒園,公立,臺中市,梧棲區,臺中市立梧棲幼兒園 [435]建國北街287巷99號,120.53062,24.24847,210
臺中市私立慈興幼兒園,私立,臺中市,梧棲區,臺中市私立慈興幼兒園 [435]永興路一段265巷155號,120.541418,24.222684,160
臺中市私立梧棲向日葵幼兒園,私立,臺中市,梧棲區,臺中市私立梧棲向日葵幼兒園 [435]自強三街70號,120.530546,24.242566,60
臺中市私立善美真娃得福幼兒園,私立,臺中市,梧棲區,臺中市私立善美真娃得福幼兒園 [435]中興路313號,120.534373,24.257663,160
臺中市私立貴族幼兒園,私立,臺中市,梧棲區,臺中市私立貴族幼兒園 [435]中華路一段162號,120.5434238,24.2213581,160
臺中市私立新象幼兒園,私立,臺中市,梧棲區,臺中市私立新象幼兒園 [435]中央路一段148號,120.53165,24.228024,193
臺中市私立綠太陽幼兒園,私立,臺中市,梧棲區,臺中市私立綠太陽幼兒園 [435]光榮街121號,120.5549303,24.2468562,360
臺中市私立新中華文藻幼兒園,私立,臺中市,梧棲區,臺中市私立新中華文藻幼兒園 [435]中和街170巷18號,120.533162,24.256599,228
臺中市私立新中華文藻幼兒園易寶貝分班,私立,臺中市,梧棲區,臺中市私立新中華文藻幼兒園易寶貝分班 [435]中和街181號,120.533162,24.256599,48
臺中市私立親子田藝術幼兒園,私立,臺中市,梧棲區,臺中市私立親子田藝術幼兒園 [435]立德街105號,120.541992,24.2422509,299
臺中市私立有志幼兒園,私立,臺中市,梧棲區,臺中市私立有志幼兒園 [435]信義街31巷8號,120.547098,24.247454,215
臺中市私立梧棲同德幼兒園,私立,臺中市,梧棲區,臺中市私立梧棲同德幼兒園 [435]大德路215號,120.5464229,24.2558891,199
財團法人海聲人智學教育基金會附設臺中市私立海聲華德福幼兒園,私立,臺中市,梧棲區,財團法人海聲人智學教育基金會附設臺中市私立海聲華德福幼兒園 [435]文雅街127巷10號,120.5471584,24.2427532,83
臺中市私立有一加幼兒園,私立,臺中市,梧棲區,臺中市私立有一加幼兒園 [435]文昌路101巷16號1至3樓,120.5486119,24.241612,286
臺中市私立夏洛特幼兒園,私立,臺中市,梧棲區,臺中市私立夏洛特幼兒園 [435]仁美街135巷26號,120.5370093,24.2555811,136
臺中市清水區甲南國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區甲南國民小學附設幼兒園 [436]臨海路26號,120.595454,24.3056887,30
臺中市清水區三田國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區三田國民小學附設幼兒園 [436]三田路4號,120.580988,24.2899398,30
臺中市清水區大楊國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區大楊國民小學附設幼兒園 [436]鰲海路325號,120.610121,24.292386,60
臺中市清水區建國國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區建國國民小學附設幼兒園 [436]建國路10號,120.562588,24.2704049,30
臺中市清水區西寧國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區西寧國民小學附設幼兒園 [436]五權東路50號,120.5746025,24.276455,30
臺中市清水區清水國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區清水國民小學附設幼兒園 [436]光華路125號,120.5733603,24.2666965,120
臺中市清水區東山國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區東山國民小學附設幼兒園 [436]神清路6-1號,120.6348919,24.276653,60
臺中市清水區大秀國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區大秀國民小學附設幼兒園 [436]五權路336號,120.5574428,24.2787095,30
臺中市立清水幼兒園,公立,臺中市,清水區,臺中市立清水幼兒園 [436]鎮政路12號,120.5610397,24.2656262,350
臺中市立清水幼兒園高西分班,公立,臺中市,清水區,臺中市立清水幼兒園高西分班 [436]高美路750號,120.551057,24.312292,220
臺中市立清水幼兒園鰲峰分班,公立,臺中市,清水區,臺中市立清水幼兒園鰲峰分班 [436]大街路138之5號,120.57886,24.269254,120
臺中市清水區吳厝國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區吳厝國民小學附設幼兒園 [436]吳厝路35號,120.602745,24.267391,30
臺中市清水區?榔國民小學附設幼兒園,公立,臺中市,清水區,臺中市清水區?榔國民小學附設幼兒園 [436]中央路23-12號,120.545611,24.264164,30
臺中市私立樹人幼兒園,私立,臺中市,清水區,臺中市私立樹人幼兒園 [436]三田路三之十三號一、二樓,120.582453,24.2909297,220
臺中市私立馬丁幼兒園,私立,臺中市,清水區,臺中市私立馬丁幼兒園 [436]仁愛路109號,120.5504634,24.2615672,300
臺中市私立容幼幼兒園,私立,臺中市,清水區,臺中市私立容幼幼兒園 [436]中社路16-1號,120.558394,24.272437,110
臺中市私立晶晶幼兒園,私立,臺中市,清水區,臺中市私立晶晶幼兒園 [436]信義路3號,120.5507559,24.2620228,390
臺中市私立芳美芳幼兒園,私立,臺中市,清水區,臺中市私立芳美芳幼兒園 [436]中山路332號,120.5774025,24.2757259,60
臺中市私立芝?街幼兒園,私立,臺中市,清水區,臺中市私立芝?街幼兒園 [436]鰲峰路77號,120.5725089,24.2693933,120
臺中市私立芝?街幼兒園西社分班,私立,臺中市,清水區,臺中市私立芝?街幼兒園西社分班 [436]西社路22號,120.569601,24.269961,60
臺中市私立美德幼兒園,私立,臺中市,清水區,臺中市私立美德幼兒園 [436]中清路八段886巷1號,120.568876,24.270166,120
臺中市私立田園幼兒園,私立,臺中市,清水區,臺中市私立田園幼兒園 [436]民有路1號,120.570726,24.276255,40
臺中市大甲區德化國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區德化國民小學附設幼兒園 [437]和平路290號,120.6248434,24.3619249,30
臺中市大甲區華龍國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區華龍國民小學附設幼兒園 [437]工二路1號,120.6480942,24.4059646,30
臺中市大甲區文昌國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區文昌國民小學附設幼兒園 [437]育德路113號,120.6244712,24.3479942,120
臺中市大甲區大甲國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區大甲國民小學附設幼兒園 [437]育德路233號,120.6263633,24.3508271,30
臺中市大甲區順天國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區順天國民小學附設幼兒園 [437]經國路168號,120.618208,24.344242,120
臺中市立大甲幼兒園,公立,臺中市,大甲區,臺中市立大甲幼兒園 [437]渭水路22之2號,120.6403501,24.4013741,346
臺中市大甲區西岐國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區西岐國民小學附設幼兒園 [437]順帆路96號,120.6284837,24.4202663,30
臺中市大甲區文武國民小學附設幼兒園,公立,臺中市,大甲區,臺中市大甲區文武國民小學附設幼兒園 [437]文曲路61號,120.6007773,24.3359958,30
臺中市私立熊寶寶幼兒園,私立,臺中市,大甲區,臺中市私立熊寶寶幼兒園 [437]橫圳街163號1樓,120.6153471,24.3558647,300
臺中市私立馬克幼兒園,私立,臺中市,大甲區,臺中市私立馬克幼兒園 [437]東安路171號,120.6037759,24.3281069,240
臺中市私立安心幼兒園,私立,臺中市,大甲區,臺中市私立安心幼兒園 [437]新政路360號,120.6151836,24.3516233,210
臺中市私立人德幼兒園,私立,臺中市,大甲區,臺中市私立人德幼兒園 [437]興安路三十一巷一一八號,120.61473,24.346955,245
臺中市私立柏克萊幼兒園,私立,臺中市,大甲區,臺中市私立柏克萊幼兒園 [437]渭水路25號之15,120.6403974,24.4022307,130
臺中市私立愛力美幼兒園,私立,臺中市,大甲區,臺中市私立愛力美幼兒園 [437]中山路一段九○八巷一○號,120.631008,24.3517192,160
臺中市私立溫哥華幼兒園,私立,臺中市,大甲區,臺中市私立溫哥華幼兒園 [437]甲后路五段335巷29號,120.6320551,24.345189,90
臺中市私立大自然幼兒園,私立,臺中市,大甲區,臺中市私立大自然幼兒園 [437]東西六路一段141、143號,120.633359,24.37016,258
臺中市私立大甲愛兒堡幼兒園,私立,臺中市,大甲區,臺中市私立大甲愛兒堡幼兒園 [437]三民路二二八號,120.6226388,24.3504797,150
臺中市私立小哈佛幼兒園,私立,臺中市,大甲區,臺中市私立小哈佛幼兒園 [437]中山路1段1332號1.2.3樓,120.6364613,24.3590487,167
臺中市私立大甲何嘉仁幼兒園,私立,臺中市,大甲區,臺中市私立大甲何嘉仁幼兒園 [437]五福街47巷19號1樓,120.6197296,24.348013,50
臺中市私立優生幼兒園,私立,臺中市,大甲區,臺中市私立優生幼兒園 [437]工二路1之1號,120.6498488,24.4049585,425
臺中市私立文采幼兒園,私立,臺中市,大甲區,臺中市私立文采幼兒園 [437]德興路205號,120.6191042,24.3521569,130
臺中市私立明典幼兒園,私立,臺中市,大甲區,臺中市私立明典幼兒園 [437]經國路2122號,120.652317,24.3846519,60
臺中市外埔區水美國民小學附設幼兒園,公立,臺中市,外埔區,臺中市外埔區水美國民小學附設幼兒園 [438]二崁路63號,120.636771,24.325687,30
臺中市立外埔幼兒園,公立,臺中市,外埔區,臺中市立外埔幼兒園 [438]大馬路373號,120.6429298,24.3407011,30
臺中市外埔區外埔國民小學附設幼兒園,公立,臺中市,外埔區,臺中市外埔區外埔國民小學附設幼兒園 [438]外埔路878號,120.653451,24.332333,90
臺中市外埔區馬鳴國民小學附設幼兒園,公立,臺中市,外埔區,臺中市外埔區馬鳴國民小學附設幼兒園 [438]東西巷13號,120.664025,24.3377167,30
臺中市外埔區安定國民小學附設幼兒園,公立,臺中市,外埔區,臺中市外埔區安定國民小學附設幼兒園 [438]土城西路55號,120.7047117,24.3459696,30
臺中市外埔區鐵山國民小學附設幼兒園,公立,臺中市,外埔區,臺中市外埔區鐵山國民小學附設幼兒園 [438]長生路576號,120.6566835,24.3489658,30
臺中市私立欣達幼兒園,私立,臺中市,外埔區,臺中市私立欣達幼兒園 [438]六分路123之1號,120.670359,24.332357,170
臺中市大安區永安國民小學附設幼兒園,公立,臺中市,大安區,臺中市大安區永安國民小學附設幼兒園 [439]東西4路252號,120.6062737,24.3822491,30
臺中市立大安幼兒園,公立,臺中市,大安區,臺中市立大安幼兒園 [439]褔安路38號,120.6081423,24.3486769,240
臺中市大安區大安國民小學附設幼兒園,公立,臺中市,大安區,臺中市大安區大安國民小學附設幼兒園 [439]中山南路296號,120.5883321,24.344886,30
臺中市大安區海墘國民小學附設幼兒園,公立,臺中市,大安區,臺中市大安區海墘國民小學附設幼兒園 [439]大安港路1100號,120.5883468,24.3789611,30
臺中市私立我家幼兒園,私立,臺中市,大安區,臺中市私立我家幼兒園 [439]中松路281號,120.5988769,24.3551309,30
臺中市私立美強生幼兒園,私立,臺中市,大安區,臺中市私立美強生幼兒園 [439]中山南路四九一號,120.584065,24.3514408,60
彰化縣彰化市大成國民小學附設幼兒園,公立,彰化縣,彰化市,彰化縣彰化市大成國民小學附設幼兒園 [500]自強路303號,120.5475412,24.0912033,240
彰化縣彰化市東芳國民小學附設幼兒園,公立,彰化縣,彰化市,彰化縣彰化市東芳國民小學附設幼兒園 [500]彰馬路45號,120.5163455,24.0625381,60
彰化縣彰化市忠孝國民小學附設幼兒園,公立,彰化縣,彰化市,彰化縣彰化市忠孝國民小學附設幼兒園 [500]忠誠路61號,120.5323942,24.0839849,90
彰化縣彰化市中山國民小學附設幼兒園,公立,彰化縣,彰化市,彰化縣彰化市中山國民小學附設幼兒園 [500]中山路二段678號,120.5461194,24.0818409,60
彰化縣彰化市南郭國民小學附設幼兒園,公立,彰化縣,彰化市,彰化縣彰化市南郭國民小學附設幼兒園 [500]中興路98號,120.5473935,24.0700073,60
彰化縣彰化市立幼兒園,公立,彰化縣,彰化市,彰化縣彰化市立幼兒園 [500]長順街99號,120.5497503,24.08665,300
彰化縣彰化市立幼兒園介壽分班,公立,彰化縣,彰化市,彰化縣彰化市立幼兒園介壽分班 [500]介壽新村241號,120.5500081,24.0692264,90
彰化縣私立先鋒幼兒園,私立,彰化縣,彰化市,彰化縣私立先鋒幼兒園 [500]彰南路二段229之1號,120.5817911,24.0848216,150
彰化縣私立立大幼兒園,私立,彰化縣,彰化市,彰化縣私立立大幼兒園 [500]泰和東街76號,120.5539689,24.092487,90
彰化縣私立昀銛幼兒園,私立,彰化縣,彰化市,彰化縣私立昀銛幼兒園 [500]山中街114號,120.569745,24.085298,85
彰化縣私立小樹苗幼兒園,私立,彰化縣,彰化市,彰化縣私立小樹苗幼兒園 [500]大埔路219號,120.5453537,24.0586667,40
彰化縣私立爵諾威爾幼兒園,私立,彰化縣,彰化市,彰化縣私立爵諾威爾幼兒園 [500]民族路199號,120.5386643,24.0702645,130
彰化縣私立三才幼兒園,私立,彰化縣,彰化市,彰化縣私立三才幼兒園 [500]公園路一段323號,120.551994,24.075346,265
彰化縣私立南興幼兒園,私立,彰化縣,彰化市,彰化縣私立南興幼兒園 [500]中山路1段187號,120.533912,24.057531,240
彰化縣私立立人幼兒園,私立,彰化縣,彰化市,彰化縣私立立人幼兒園 [500]陽明街2.4.6號,120.5437335,24.0848513,55
彰化縣私立威爾森幼兒園,私立,彰化縣,彰化市,彰化縣私立威爾森幼兒園 [500]四維路21號,120.5367746,24.0663823,80
彰化縣私立美利亞幼兒園,私立,彰化縣,彰化市,彰化縣私立美利亞幼兒園 [500]茄苳路一段138之2號,120.545848,24.0918439,145
彰化縣私立威格幼兒園,私立,彰化縣,彰化市,彰化縣私立威格幼兒園 [500]旭光路217號,120.545774,24.071382,15
彰化縣私立安貝兒幼兒園,私立,彰化縣,彰化市,彰化縣私立安貝兒幼兒園 [500]永芳路467巷28號,120.512213,24.065769,45
彰化縣私立吉的堡中興幼兒園,私立,彰化縣,彰化市,彰化縣私立吉的堡中興幼兒園 [500]華山路273巷25號,120.535604,24.074361,120
彰化縣私立上鼎幼兒園,私立,彰化縣,彰化市,彰化縣私立上鼎幼兒園 [500]中正路二段602巷6號,120.5349523,24.0687928,50
彰化縣彰山宮文化慈善事業協會附設彰化縣私立彰山宮幼兒園,私立,彰化縣,彰化市,彰化縣彰山宮文化慈善事業協會附設彰化縣私立彰山宮幼兒園 [500]南校街160號,120.5437477,24.0721872,160
彰化縣私立牛頓米羅幼兒園,私立,彰化縣,彰化市,彰化縣私立牛頓米羅幼兒園 [500]平和五街101號,120.5317552,24.0686931,80
彰化縣私立華盛頓幼兒園,私立,彰化縣,彰化市,彰化縣私立華盛頓幼兒園 [500]崙美路55號,120.52672,24.063689,30
彰化縣私立喜悅兒幼兒園,私立,彰化縣,彰化市,彰化縣私立喜悅兒幼兒園 [500]南平街121.123.125.127號,120.539119,24.06642,80
彰化縣私立芝加哥幼兒園,私立,彰化縣,彰化市,彰化縣私立芝加哥幼兒園 [500]西勢街278號,120.533325,24.0855758,116
彰化縣私立堉惠幼兒園,私立,彰化縣,彰化市,彰化縣私立堉惠幼兒園 [500]三民路279巷1號,120.543942,24.086189,80
彰化縣私立和平幼兒園,私立,彰化縣,彰化市,彰化縣私立和平幼兒園 [500]福山街165巷38號,120.570024,24.082816,120
彰化縣私立格林幼兒園,私立,彰化縣,彰化市,彰化縣私立格林幼兒園 [500]山中街1之5號,120.571983,24.0856986,161
彰化縣私立山姆叔叔幼兒園,私立,彰化縣,彰化市,彰化縣私立山姆叔叔幼兒園 [500]三民路279巷5號2樓,120.54389,24.0863349,30
彰化縣私立富蘭克林幼兒園,私立,彰化縣,彰化市,彰化縣私立富蘭克林幼兒園 [500]延平路508號,120.539873,24.063065,370
彰化縣私立米堤爾幼兒園,私立,彰化縣,彰化市,彰化縣私立米堤爾幼兒園 [500]彰南路2段73巷18號,120.578711,24.085816,60
彰化縣私立喬依思幼兒園,私立,彰化縣,彰化市,彰化縣私立喬依思幼兒園 [500]三民路237巷41號,120.5432452,24.0867595,23
彰化縣私立喜悅兒曉陽幼兒園,私立,彰化縣,彰化市,彰化縣私立喜悅兒曉陽幼兒園 [500]曉陽路180號,120.5377517,24.0729994,60
彰化縣私立探索幼兒園,私立,彰化縣,彰化市,彰化縣私立探索幼兒園 [500]建國北路160號,120.5498535,24.0943936,188
彰化縣私立樂耕幼兒園,私立,彰化縣,彰化市,彰化縣私立樂耕幼兒園 [500]辭修路388號,120.5353345,24.0803439,100
彰化縣私立嘟嘟幼兒園,私立,彰化縣,彰化市,彰化縣私立嘟嘟幼兒園 [500]仁愛路67巷11號,120.538752,24.069232,27
彰化縣私立格瑞特幼兒園,私立,彰化縣,彰化市,彰化縣私立格瑞特幼兒園 [500]永安街416號,120.5443364,24.0885079,180
彰化縣私立探索辭修幼兒園,私立,彰化縣,彰化市,彰化縣私立探索辭修幼兒園 [500]彰草路43之5號,120.5325914,24.0759562,197
彰化縣私立均成幼兒園,私立,彰化縣,彰化市,彰化縣私立均成幼兒園 [500]彰南路二段256之6號、7號,120.5835339,24.0836101,67
彰化縣私立彰化慈心幼兒園,私立,彰化縣,彰化市,彰化縣私立彰化慈心幼兒園 [500]一心南街36號,120.598463,24.080545,140
彰化縣私立陳興幼兒園,私立,彰化縣,彰化市,彰化縣私立陳興幼兒園 [500]互助二街1之1號,120.5987283,24.0713644,180
彰化縣私立樹人幼兒園,私立,彰化縣,彰化市,彰化縣私立樹人幼兒園 [500]中山路二段605之1號,120.5452523,24.0805941,68
彰化縣私立幼祥幼兒園,私立,彰化縣,彰化市,彰化縣私立幼祥幼兒園 [500]天祥路66號,120.5338389,24.0662428,150
彰化縣私立成陽幼兒園,私立,彰化縣,彰化市,彰化縣私立成陽幼兒園 [500]中正路二段657巷85號,120.536663,24.067601,60
彰化縣私立幼幼幼兒園,私立,彰化縣,彰化市,彰化縣私立幼幼幼兒園 [500]大埔路485巷2號,120.54216,24.06428,92
彰化縣私立旗艦史丹福幼兒園,私立,彰化縣,彰化市,彰化縣私立旗艦史丹福幼兒園 [500]辭修路412號,120.5349309,24.0798366,280
彰化縣私立童年幼兒園,私立,彰化縣,彰化市,彰化縣私立童年幼兒園 [500]崙平南路441號,120.528307,24.064706,100
彰化縣私立劍聲幼兒園,私立,彰化縣,彰化市,彰化縣私立劍聲幼兒園 [500]永芳路356號,120.514068,24.067045,150
彰化縣私立爵諾麗森幼兒園,私立,彰化縣,彰化市,彰化縣私立爵諾麗森幼兒園 [500]建國東路291號,120.5540852,24.0967268,180
彰化縣私立鵝媽媽幼兒園,私立,彰化縣,彰化市,彰化縣私立鵝媽媽幼兒園 [500]大埔路485巷10號,120.541851,24.064263,150
有限責任國立彰化師範大學員生消費合作社附設彰化縣私立彰師大幼兒園,私立,彰化縣,彰化市,有限責任國立彰化師範大學員生消費合作社附設彰化縣私立彰師大幼兒園 [500]進德路1號,120.5604092,24.0826669,150
彰化縣私立耕新幼兒園,私立,彰化縣,彰化市,彰化縣私立耕新幼兒園 [500]天祥路313號,120.533386,24.062641,94
彰化縣私立捷樂蒂幼兒園,私立,彰化縣,彰化市,彰化縣私立捷樂蒂幼兒園 [500]彰南路二段256之18號,120.5836653,24.083567,15
彰化縣私立幼幼皇家幼兒園,私立,彰化縣,彰化市,彰化縣私立幼幼皇家幼兒園 [500]大埔路485巷1號,120.54216,24.06428,45
彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園,私立,彰化縣,彰化市,彰化基督教醫院職工福利委員會附設彰化縣私立彰基幼兒園 [500]大埔路485巷106之1號,120.540332,24.064136,116
彰化縣私立勁寶兒海頓幼兒園,私立,彰化縣,彰化市,彰化縣私立勁寶兒海頓幼兒園 [500]瑞陽街30號,120.5443847,24.0642686,45
彰化縣私立培根幼兒園,私立,彰化縣,彰化市,彰化縣私立培根幼兒園 [500]彰新路一段99號,120.538365,24.090497,370
彰化縣私立頂尖保進幼兒園,私立,彰化縣,彰化市,彰化縣私立頂尖保進幼兒園 [500]南館街70號,120.5280589,24.0691469,317
彰化縣私立悅恩幼兒園,私立,彰化縣,彰化市,彰化縣私立悅恩幼兒園 [500]三民路403巷7號,120.54697,24.0870129,49
彰化縣私立日光城堡幼兒園,私立,彰化縣,彰化市,彰化縣私立日光城堡幼兒園 [500]中山路二段685號,120.5461059,24.0823287,193
彰化縣平和非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,彰化縣,彰化市,彰化縣平和非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理） [500]建中街60號,120.531361,24.071019,106
彰化縣興光非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,彰化縣,彰化市,彰化縣興光非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理） [500]中山路一段213號,120.531361,24.071019,60
彰化縣民生非營利幼兒園（委託社團法人彰化縣全方位教育協會辦理）,非營利,彰化縣,彰化市,彰化縣民生非營利幼兒園（委託社團法人彰化縣全方位教育協會辦理） [500]民生路338號,120.5422718,24.0847288,60
彰化縣石牌非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理）,非營利,彰化縣,彰化市,彰化縣石牌非營利幼兒園（委託社團法人彰化縣中華幼兒教保職涯發展協會辦理） [500]田坑路一段9號,120.531361,24.071019,68
彰化縣芬園鄉芬園國民小學附設幼兒園,公立,彰化縣,芬園鄉,彰化縣芬園鄉芬園國民小學附設幼兒園 [502]彰南路四段27巷28號,120.6272064,24.0123683,30
彰化縣芬園鄉立幼兒園,公立,彰化縣,芬園鄉,彰化縣芬園鄉立幼兒園 [502]中山路139號,120.626393,24.002503,290
彰化縣私立來來幼兒園,私立,彰化縣,芬園鄉,彰化縣私立來來幼兒園 [502]美華路66號,120.6301916,24.0109674,150
彰化縣花壇鄉華南國民小學附設幼兒園,公立,彰化縣,花壇鄉,彰化縣花壇鄉華南國民小學附設幼兒園 [503]中橋街226號,120.551275,24.016214,30
彰化縣花壇鄉立幼兒園,公立,彰化縣,花壇鄉,彰化縣花壇鄉立幼兒園 [503]平和街76號,120.539668,24.022863,90
彰化縣花壇鄉立幼兒園金墩分班,公立,彰化縣,花壇鄉,彰化縣花壇鄉立幼兒園金墩分班 [503]金墩街101號,120.547631,24.017403,30
彰化縣花壇鄉立幼兒園白沙分班,公立,彰化縣,花壇鄉,彰化縣花壇鄉立幼兒園白沙分班 [503]溪北街187號,120.5453324,24.0467034,60
彰化縣花壇鄉立幼兒園橋頭分班,公立,彰化縣,花壇鄉,彰化縣花壇鄉立幼兒園橋頭分班 [503]花橋街117之1號,120.54895,24.023361,60
彰化縣花壇鄉立幼兒園長春分班,公立,彰化縣,花壇鄉,彰化縣花壇鄉立幼兒園長春分班 [503]彰員路一段172巷45號,120.576082,24.010291,60
彰化縣私立長頸鹿幼兒園,私立,彰化縣,花壇鄉,彰化縣私立長頸鹿幼兒園 [503]成功街185號,120.540461,24.027466,85
彰化縣私立長頸鹿幼兒園成功分班,私立,彰化縣,花壇鄉,彰化縣私立長頸鹿幼兒園成功分班 [503]成功街198號,120.540461,24.027466,55
彰化縣私立育仁幼兒園,私立,彰化縣,花壇鄉,彰化縣私立育仁幼兒園 [503]金墩街211號,120.5442179,24.018588,150
彰化縣私立萊恩幼兒園,私立,彰化縣,花壇鄉,彰化縣私立萊恩幼兒園 [503]中正路105巷7號,120.544755,24.026975,70
彰化縣私立貝威幼兒園,私立,彰化縣,花壇鄉,彰化縣私立貝威幼兒園 [503]三芬路35號,120.5664398,24.015494,130
彰化縣私立育成幼兒園,私立,彰化縣,花壇鄉,彰化縣私立育成幼兒園 [503]中正路66號,120.546218,24.028002,175
彰化縣私立一家人完全幼兒園,私立,彰化縣,花壇鄉,彰化縣私立一家人完全幼兒園 [503]忠孝街7號,120.5485658,24.0293416,100
彰化縣私立東亞園幼兒園,私立,彰化縣,花壇鄉,彰化縣私立東亞園幼兒園 [503]中山路二段238號,120.5372893,24.0313859,150
彰化縣私立美兒堡幼兒園,私立,彰化縣,花壇鄉,彰化縣私立美兒堡幼兒園 [503]花南路66號,120.5536595,24.0217609,220
彰化縣私立哈羅蒙特梭利幼兒園,私立,彰化縣,花壇鄉,彰化縣私立哈羅蒙特梭利幼兒園 [503]中山路一段321、325號,120.5441979,24.0214323,166
彰化縣私立萊恩寶貝幼兒園,私立,彰化縣,花壇鄉,彰化縣私立萊恩寶貝幼兒園 [503]學府路71號,120.544755,24.026975,60
彰化縣秀水鄉立幼兒園,公立,彰化縣,秀水鄉,彰化縣秀水鄉立幼兒園 [504]復新街7號,120.4991598,24.0297332,420
彰化縣私立劍橋幼兒園,私立,彰化縣,秀水鄉,彰化縣私立劍橋幼兒園 [504]寶溪巷28號,120.5078176,24.0350744,251
彰化縣私立維多利亞幼兒園,私立,彰化縣,秀水鄉,彰化縣私立維多利亞幼兒園 [504]長美巷115號,120.4938855,24.0349625,246
彰化縣私立牛頓幼兒園,私立,彰化縣,秀水鄉,彰化縣私立牛頓幼兒園 [504]彰馬街145巷12號,120.500278,24.0627639,150
彰化縣私立福安幼兒園,私立,彰化縣,秀水鄉,彰化縣私立福安幼兒園 [504]通鹿巷188弄76號,120.4913699,24.031496,90
彰化縣私立哈佛幼兒園,私立,彰化縣,秀水鄉,彰化縣私立哈佛幼兒園 [504]彰水路二段365號,120.4934844,24.0269117,80
彰化縣私立愛兒幼兒園,私立,彰化縣,秀水鄉,彰化縣私立愛兒幼兒園 [504]枋林巷75之12號,120.5002537,24.0398717,30
彰化縣私立英橋幼兒園,私立,彰化縣,秀水鄉,彰化縣私立英橋幼兒園 [504]中山路488號,120.4955195,24.0323347,140
